customerID,churn_probability,risk_tier,MonthlyCharges,value_tier,segment,Contract,tenure,expected_retained_value,net_expected_value,recommend_intervention
6599-SFQVE,0.5277238900017558,High Risk,55.0,Low Value,High Risk / Low Value,Month-to-month,6,113.19677440537663,85.69677440537663,True
4351-QLCSU,0.4769950579877036,High Risk,55.0,Low Value,High Risk / Low Value,Month-to-month,1,102.31543993836243,74.81543993836243,True
9863-JZAIC,0.1415640060350004,Low Risk,55.0,Low Value,Low Risk / Low Value,Month-to-month,35,30.36547929450759,2.8654792945075904,True
3577-AMVUX,0.2601681583328031,High Risk,55.05,Low Value,High Risk / Low Value,Month-to-month,1,55.856802753261164,28.356802753261164,True
5208-HFSBT,0.2934063573965028,High Risk,55.05,Low Value,High Risk / Low Value,Month-to-month,2,62.99287790124217,35.49287790124217,True
5151-HQRDG,0.1276564533740078,Low Risk,55.05,Low Value,Low Risk / Low Value,Month-to-month,37,27.407202257132607,-0.0927977428673934,False
6859-RKMZJ,0.3906740913037031,High Risk,55.05,Low Value,High Risk / Low Value,Month-to-month,11,83.87577403244855,56.37577403244855,True
8467-WYNSR,0.0951013336703507,Low Risk,55.1,Low Value,Low Risk / Low Value,Month-to-month,22,20.436325592421664,-7.063674407578336,False
5493-SDRDQ,0.3162301009706858,High Risk,55.1,Low Value,High Risk / Low Value,Month-to-month,2,67.95468639759068,40.45468639759068,True
0807-ZABDG,0.2191148841580954,High Risk,55.1,Low Value,High Risk / Low Value,Month-to-month,3,47.085597456733126,19.585597456733126,True
0314-TKOSI,0.200689308136271,High Risk,55.15,Low Value,High Risk / Low Value,Month-to-month,6,43.165259840489846,15.665259840489846,True
6214-EDAKZ,0.1409269130916775,Low Risk,55.15,Low Value,Low Risk / Low Value,Month-to-month,22,30.31126510232346,2.8112651023234605,True
8806-EAGWC,0.3749642398294694,High Risk,55.15,Low Value,High Risk / Low Value,Month-to-month,3,80.64918352372143,53.14918352372143,True
9143-CANJF,0.1072204161375956,Low Risk,55.15,Low Value,Low Risk / Low Value,Month-to-month,24,23.06150320495475,-4.43849679504525,False
8498-XXGWA,0.0347235424249927,Low Risk,55.15,Low Value,Low Risk / Low Value,Month-to-month,65,7.468513122479553,-20.031486877520447,False
4190-MFLUW,0.1693399620820247,Low Risk,55.2,Low Value,Low Risk / Low Value,Month-to-month,10,36.45550703701828,8.955507037018279,True
2232-DMLXU,0.3995024587131169,High Risk,55.2,Low Value,High Risk / Low Value,Month-to-month,1,86.00488931175981,58.50488931175981,True
7382-DFJTU,0.146533550665206,Low Risk,55.2,Low Value,Low Risk / Low Value,Month-to-month,18,31.545742787205555,4.045742787205555,True
1575-KRZZE,0.2816202595661055,High Risk,55.2,Low Value,High Risk / Low Value,Month-to-month,4,60.62720947939118,33.12720947939118,True
4701-MLJPN,0.1707512668047307,Low Risk,55.25,Low Value,Low Risk / Low Value,Month-to-month,31,36.792629214749354,9.292629214749354,True
5501-TVMGM,0.5713644121049968,High Risk,55.25,Low Value,High Risk / Low Value,Month-to-month,1,123.1147466983242,95.6147466983242,True
6682-QJDGB,0.0668654119743894,Low Risk,55.25,Low Value,Low Risk / Low Value,Month-to-month,40,14.407824645181556,-13.092175354818444,False
6865-JZNKO,0.1177667990553231,Low Risk,55.3,Low Value,Low Risk / Low Value,Month-to-month,30,25.398765552261533,-2.1012344477384666,False
9308-ANMVE,0.0741085063888034,Low Risk,55.3,Low Value,Low Risk / Low Value,Month-to-month,47,15.982981572873229,-11.517018427126771,False
3518-PZXZQ,0.4832633970561997,High Risk,55.3,Low Value,High Risk / Low Value,Month-to-month,1,104.22541684311058,76.72541684311058,True
4484-CGXFK,0.5587709730768743,High Risk,55.3,Low Value,High Risk / Low Value,Month-to-month,3,120.51013576348947,93.01013576348947,True
5402-HTOTQ,0.3086862866053252,High Risk,55.3,Low Value,High Risk / Low Value,Month-to-month,16,66.5743714321705,39.074371432170494,True
0396-UKGAI,0.1382080109637024,Low Risk,55.3,Low Value,Low Risk / Low Value,Month-to-month,23,29.807321724541694,2.307321724541694,True
6402-EJMWF,0.4518357274872009,High Risk,55.3,Low Value,High Risk / Low Value,Month-to-month,4,97.44741134716462,69.94741134716462,True
3173-NVMPX,0.3396514807374892,High Risk,55.3,Low Value,High Risk / Low Value,Month-to-month,9,73.25263485065429,45.75263485065429,True
8903-XEBGX,0.5233212412555017,High Risk,55.3,Low Value,High Risk / Low Value,Month-to-month,2,112.86469210157406,85.36469210157406,True
7551-DACSP,0.2959964860360817,High Risk,55.3,Low Value,High Risk / Low Value,Month-to-month,6,63.83756214340174,36.33756214340174,True
3656-TKRVZ,0.2895117346370587,High Risk,55.35,Low Value,High Risk / Low Value,Month-to-month,3,62.49545059742867,34.99545059742867,True
5084-OOVCJ,0.1312120679153393,Low Risk,55.35,Low Value,Low Risk / Low Value,Month-to-month,17,28.324093040544717,0.8240930405447173,True
1750-CSKKM,0.3626497410138807,High Risk,55.35,Low Value,High Risk / Low Value,Month-to-month,9,78.28338634396135,50.783386343961354,True
3063-QFSZL,0.5763636560456158,High Risk,55.4,Low Value,High Risk / Low Value,Month-to-month,1,124.52913152521575,97.02913152521575,True
9822-OAOVB,0.5761659239433942,High Risk,55.45,Low Value,High Risk / Low Value,Month-to-month,1,124.59876188237872,97.09876188237872,True
5206-HPJKM,0.1745430667905158,Low Risk,55.5,Low Value,Low Risk / Low Value,Month-to-month,17,37.77984680680714,10.279846806807143,True
3446-QDSZF,0.3625796750020605,High Risk,55.5,Low Value,High Risk / Low Value,Month-to-month,4,78.48037065419601,50.98037065419601,True
3873-NFTGI,0.3146255278284935,High Risk,55.5,Low Value,High Risk / Low Value,Month-to-month,14,68.10069549847742,40.60069549847742,True
4727-MCYZG,0.3962562096648624,High Risk,55.55,Low Value,High Risk / Low Value,Month-to-month,1,85.84692654284412,58.346926542844116,True
6397-JNZZG,0.2021464559179555,High Risk,55.55,Low Value,High Risk / Low Value,Month-to-month,43,43.79401894234547,16.294018942345467,True
4324-BZCKL,0.2668360838910906,High Risk,55.55,Low Value,High Risk / Low Value,Month-to-month,10,57.80870339458532,30.308703394585322,True
2108-GLPQB,0.1905290808721939,Low Risk,55.55,Low Value,Low Risk / Low Value,Month-to-month,25,41.27717272555645,13.777172725556447,True
4680-KUTAJ,0.4352571784159662,High Risk,55.6,Low Value,High Risk / Low Value,Month-to-month,11,94.38116656771811,66.88116656771811,True
0733-VUNUW,0.2119632498224356,High Risk,55.65,Low Value,High Risk / Low Value,Month-to-month,24,46.00344392521231,18.50344392521231,True
8495-PRWFH,0.1839483863059929,Low Risk,55.65,Low Value,Low Risk / Low Value,Month-to-month,42,39.923238021921165,12.423238021921165,True
6921-OZMFH,0.3232257424500347,High Risk,55.7,Low Value,High Risk / Low Value,Month-to-month,5,70.21432803242105,42.71432803242105,True
8400-WZICQ,0.0401893422582757,Low Risk,55.7,Low Value,Low Risk / Low Value,Month-to-month,55,8.730330818765232,-18.769669181234768,False
9103-TCIHJ,0.2739867880490336,High Risk,55.7,Low Value,High Risk / Low Value,Month-to-month,15,59.518149967891574,32.018149967891574,True
2676-OXPPQ,0.2660777657300578,High Risk,55.7,Low Value,High Risk / Low Value,Month-to-month,6,57.80007304954046,30.300073049540458,True
2043-WVTQJ,0.2524190785160948,High Risk,55.7,Low Value,High Risk / Low Value,Month-to-month,1,54.832996426051274,27.332996426051274,True
6629-CZTTH,0.4796783267238231,High Risk,55.7,Low Value,High Risk / Low Value,Month-to-month,1,104.2005229142161,76.7005229142161,True
3413-CSSTH,0.1554348411559026,Low Risk,55.7,Low Value,Low Risk / Low Value,Month-to-month,41,33.76511054429672,6.265110544296718,True
7672-VFMXZ,0.0338457510285929,Low Risk,55.7,Low Value,Low Risk / Low Value,Month-to-month,57,7.352312495941236,-20.147687504058766,False
9415-TPKRV,0.3517121532770964,High Risk,55.75,Low Value,High Risk / Low Value,Month-to-month,8,76.47101492627267,48.97101492627267,True
8217-QYOHV,0.2253337879725248,High Risk,55.75,Low Value,High Risk / Low Value,Month-to-month,5,48.9931988499262,21.493198849926202,True
7055-HNEOJ,0.3091636468345144,High Risk,55.8,Low Value,High Risk / Low Value,Month-to-month,3,67.28019282412703,39.78019282412703,True
3113-IWHLC,0.2874549560004129,High Risk,55.8,Low Value,High Risk / Low Value,Month-to-month,5,62.555947524809845,35.055947524809845,True
4201-JMNGR,0.4644863269101495,High Risk,55.8,Low Value,High Risk / Low Value,Month-to-month,1,101.08151446218675,73.58151446218675,True
4324-AHJKS,0.222312430028944,High Risk,55.8,Low Value,High Risk / Low Value,Month-to-month,5,48.37963102289879,20.879631022898792,True
2460-FPSYH,0.2917852099277755,High Risk,55.8,Low Value,High Risk / Low Value,Month-to-month,40,63.4982973844825,35.9982973844825,True
8963-JLGJT,0.2103953686185274,High Risk,55.9,Low Value,High Risk / Low Value,Month-to-month,3,45.86829431252516,18.36829431252516,True
2911-UREFD,0.2233332970896528,High Risk,55.9,Low Value,High Risk / Low Value,Month-to-month,39,48.68889209851521,21.18889209851521,True
6994-KERXL,0.5394949785893967,High Risk,55.9,Low Value,High Risk / Low Value,Month-to-month,4,117.61530028227438,90.11530028227438,True
5876-HZVZM,0.1723499769317722,Low Risk,55.9,Low Value,Low Risk / Low Value,Month-to-month,6,37.57401847089565,10.074018470895652,True
4640-UHDOS,0.3345490981331045,High Risk,55.95,Low Value,High Risk / Low Value,Month-to-month,13,73.00028595813407,45.50028595813407,True
8930-XOTDP,0.2234804657357749,High Risk,55.95,Low Value,High Risk / Low Value,Month-to-month,18,48.76455502587477,21.26455502587477,True
8992-VONJD,0.2467834835375179,High Risk,56.0,Low Value,High Risk / Low Value,Month-to-month,13,53.8975128045939,26.3975128045939,True
5353-WILCI,0.1248942098586851,Low Risk,56.05,Low Value,Low Risk / Low Value,Month-to-month,28,27.301249804059267,-0.1987501959407325,False
5939-XAIXZ,0.3059138169204723,High Risk,56.1,Low Value,High Risk / Low Value,Month-to-month,19,66.93088400403015,39.43088400403015,True
4580-TMHJU,0.1293012341340757,Low Risk,56.15,Low Value,Low Risk / Low Value,Month-to-month,43,28.315030756850568,0.8150307568505681,True
8824-RWFXJ,0.3199708801719343,High Risk,56.15,Low Value,High Risk / Low Value,Month-to-month,3,70.06882319445104,42.56882319445104,True
2851-MMUTZ,0.1292166124937569,Low Risk,56.15,Low Value,Low Risk / Low Value,Month-to-month,27,28.29649988694536,0.7964998869453588,True
4482-FTFFX,0.2969189841027588,High Risk,56.15,Low Value,High Risk / Low Value,Month-to-month,5,65.02080373374264,37.52080373374264,True
8096-LOIST,0.393134887711199,High Risk,56.2,Low Value,High Risk / Low Value,Month-to-month,19,86.1673046885406,58.6673046885406,True
4250-FDVOU,0.2652674904551312,High Risk,56.25,Low Value,High Risk / Low Value,Month-to-month,6,58.19305571859441,30.693055718594408,True
9522-BNTHX,0.4261345840156872,High Risk,56.25,Low Value,High Risk / Low Value,Month-to-month,34,93.48327436844139,65.98327436844139,True
4929-ROART,0.1822694219942245,Low Risk,56.25,Low Value,Low Risk / Low Value,Month-to-month,18,39.985354449983,12.485354449983,True
6103-QCKFX,0.0365553386573993,Low Risk,56.25,Low Value,Low Risk / Low Value,Month-to-month,44,8.019327417966972,-19.48067258203303,False
5909-ECHUI,0.5729989340369153,High Risk,56.25,Low Value,High Risk / Low Value,Month-to-month,1,125.7016411543483,98.2016411543483,True
7669-LCRSD,0.3270545668082303,High Risk,56.3,Low Value,High Risk / Low Value,Month-to-month,12,71.81137123408313,44.311371234083126,True
3272-VUHPV,0.1726377155719532,Low Risk,56.3,Low Value,Low Risk / Low Value,Month-to-month,8,37.90606320813376,10.406063208133759,True
5092-STPKP,0.086213768836717,Low Risk,56.35,Low Value,Low Risk / Low Value,Month-to-month,24,18.94676890840111,-8.553231091598889,False
5543-QDCRY,0.5341927074178981,High Risk,56.4,Low Value,High Risk / Low Value,Month-to-month,4,117.50102792364088,90.00102792364088,True
8976-OQHGT,0.1911795222545966,Low Risk,56.5,Low Value,Low Risk / Low Value,Month-to-month,4,42.126407728800366,14.626407728800366,True
6048-QBXKL,0.4853122907680146,High Risk,56.55,Low Value,High Risk / Low Value,Month-to-month,2,107.03319916743177,79.53319916743177,True
8017-UVSZU,0.1054531226938527,Low Risk,56.6,Low Value,Low Risk / Low Value,Month-to-month,40,23.277722303441045,-4.222277696558955,False
5995-OIGLP,0.1323827076712819,Low Risk,56.65,Low Value,Low Risk / Low Value,Month-to-month,12,29.247973519354666,1.747973519354666,True
8224-IVVPA,0.1324041890458841,Low Risk,56.7,Low Value,Low Risk / Low Value,Month-to-month,27,29.278538323716358,1.778538323716358,True
8450-JOVAH,0.2698951417805819,High Risk,56.7,Low Value,High Risk / Low Value,Month-to-month,2,59.68191270194008,32.18191270194008,True
8388-FYNPZ,0.2983596131774455,High Risk,56.75,Low Value,High Risk / Low Value,Month-to-month,4,66.03444138649813,38.53444138649813,True
0463-ZSDNT,0.3938290896616711,High Risk,56.75,Low Value,High Risk / Low Value,Month-to-month,10,87.16422326936934,59.664223269369344,True
2446-ZKVAF,0.2168357927287205,High Risk,56.8,Low Value,High Risk / Low Value,Month-to-month,18,48.03346480526616,20.533464805266163,True
9853-JFZDU,0.0963019122780492,Low Risk,56.85,Low Value,Low Risk / Low Value,Month-to-month,35,21.351578480727678,-6.148421519272322,False
4510-PYUSH,0.1032952049886919,Low Risk,57.15,Low Value,Low Risk / Low Value,Month-to-month,38,23.022951763904594,-4.477048236095406,False
9842-EFSYY,0.4768599076163949,High Risk,57.2,Low Value,High Risk / Low Value,Month-to-month,4,106.37790819106539,78.87790819106539,True
4695-VADHF,0.2856635697935998,High Risk,57.45,Low Value,High Risk / Low Value,Month-to-month,18,64.00435113010501,36.50435113010501,True
7404-JLKQG,0.4663608878051887,High Risk,57.55,Low Value,High Risk / Low Value,Month-to-month,3,104.67236946343557,77.17236946343557,True
4495-LHSSK,0.1616682376188255,Low Risk,57.65,Low Value,Low Risk / Low Value,Month-to-month,18,36.348678205028634,8.848678205028634,True
0377-JBKKT,0.0999130773989835,Low Risk,57.95,Low Value,Low Risk / Low Value,Month-to-month,22,22.580855057557265,-4.919144942442735,False
9089-UOWJG,0.3315825345286038,High Risk,58.35,Low Value,High Risk / Low Value,Month-to-month,12,75.45657947000174,47.95657947000174,True
1986-PHGZF,0.248829194792058,High Risk,58.4,Low Value,High Risk / Low Value,Month-to-month,18,56.673337405839135,29.173337405839135,True
1548-ARAGG,0.3086425855679047,High Risk,58.5,Low Value,High Risk / Low Value,Month-to-month,4,70.41680589731746,42.91680589731746,True
5154-VEKBL,0.3313313427299341,High Risk,58.5,Low Value,High Risk / Low Value,Month-to-month,9,75.59324584383447,48.09324584383447,True
2186-QZEYA,0.196616819820466,High Risk,58.55,Low Value,High Risk / Low Value,Month-to-month,29,44.896467721904315,17.396467721904315,True
6207-WIOLX,0.2725766898193816,High Risk,58.6,Low Value,High Risk / Low Value,Month-to-month,25,62.294676691321484,34.794676691321484,True
4925-LMHOK,0.2440362023587284,High Risk,58.6,Low Value,High Risk / Low Value,Month-to-month,15,55.77203368706378,28.272033687063782,True
9633-DENPU,0.1173655904382732,Low Risk,58.6,Low Value,Low Risk / Low Value,Month-to-month,47,26.822732038762965,-0.6772679612370354,False
0319-QZTCO,0.3820837461367215,High Risk,58.7,Low Value,High Risk / Low Value,Month-to-month,3,87.47043200307967,59.970432003079665,True
0699-NDKJM,0.1176280029599578,Low Risk,58.75,Low Value,Low Risk / Low Value,Month-to-month,57,26.95151617820033,-0.548483821799671,False
0274-JKUJR,0.3569440363659144,High Risk,58.85,Low Value,High Risk / Low Value,Month-to-month,7,81.92401050652285,54.42401050652285,True
2782-LFZVW,0.4510463239144613,High Risk,58.95,Low Value,High Risk / Low Value,Month-to-month,11,103.69780509955423,76.19780509955423,True
0851-DFJKB,0.169937649563701,Low Risk,58.95,Low Value,Low Risk / Low Value,Month-to-month,15,39.06951532294268,11.569515322942678,True
6778-YSNIH,0.5261568233073177,High Risk,59.0,Low Value,High Risk / Low Value,Month-to-month,2,121.0686850430138,93.5686850430138,True
7854-EDSSA,0.1943128770390294,High Risk,59.0,Low Value,High Risk / Low Value,Month-to-month,22,44.711393006680666,17.211393006680666,True
7869-ZYDST,0.2610937165409855,High Risk,59.05,Low Value,High Risk / Low Value,Month-to-month,31,60.12857745080626,32.62857745080626,True
2978-XXSOG,0.1647783059008405,Low Risk,59.05,Low Value,Low Risk / Low Value,Month-to-month,22,37.947619957434064,10.447619957434064,True
2195-VVRJF,0.2737413765036646,High Risk,59.1,Low Value,High Risk / Low Value,Month-to-month,18,63.094649870329654,35.594649870329654,True
9780-FKVVF,0.3516928914672203,High Risk,59.15,Low Value,High Risk / Low Value,Month-to-month,6,81.13027466811572,53.63027466811572,True
9504-DSHWM,0.1370038746449002,Low Risk,59.2,Low Value,Low Risk / Low Value,Month-to-month,20,31.63145457801456,4.131454578014559,True
3891-PUQOD,0.4460719660016251,High Risk,59.2,Low Value,High Risk / Low Value,Month-to-month,1,102.9890955104552,75.4890955104552,True
7318-EIVKO,0.5619535703398708,High Risk,59.25,Low Value,High Risk / Low Value,Month-to-month,8,129.85342126628564,102.35342126628564,True
8679-JOEVF,0.3169413556449282,High Risk,59.4,Low Value,High Risk / Low Value,Month-to-month,16,73.42263444870406,45.92263444870406,True
4939-KYYPY,0.1881683651334904,Low Risk,59.45,Low Value,Low Risk / Low Value,Month-to-month,27,43.627776298025424,16.127776298025424,True
4504-YOULA,0.1090933614526865,Low Risk,59.45,Low Value,Low Risk / Low Value,Month-to-month,35,25.293841319612632,-2.206158680387368,False
9474-PHLYD,0.4289762412041417,High Risk,59.45,Low Value,High Risk / Low Value,Month-to-month,15,99.46028640438627,71.96028640438627,True
2045-BMBTJ,0.2917135091574254,High Risk,59.45,Low Value,High Risk / Low Value,Month-to-month,33,67.63523566569486,40.135235665694864,True
8878-RYUKI,0.1444349501892592,Low Risk,59.45,Low Value,Low Risk / Low Value,Month-to-month,52,33.487965376130695,5.9879653761306955,True
6502-KUGLL,0.1021159310622305,Low Risk,59.45,Low Value,Low Risk / Low Value,Month-to-month,14,23.676089196433455,-3.8239108035665446,False
6218-KNUBD,0.3951115637638789,High Risk,59.45,Low Value,High Risk / Low Value,Month-to-month,6,91.60859161647416,64.10859161647416,True
